기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,전라남도,고흥군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,163,163,0
2025-03,전라남도,고흥군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,전라남도,고흥군,35,5.18민주유공자,5·18사망자 또는 행불자,1,0,1
2025-03,전라남도,고흥군,36,5.18민주유공자,5·18부상자,10,7,3
2025-03,전라남도,고흥군,37,5.18민주유공자,5·18희생자,5,4,1
2025-03,전라남도,고흥군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,고흥군,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,전라남도,고흥군,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,전라남도,고흥군,41,중·장기복무제대군인,중·장기복무제대군인,84,84,0
2025-03,전라남도,곡성군,1,순국선열,건국훈장,2,0,2
2025-03,전라남도,곡성군,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,곡성군,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,곡성군,4,애국지사,건국훈장,1,0,1
2025-03,전라남도,곡성군,5,애국지사,"건국포장	",0,0,0
2025-03,전라남도,곡성군,6,애국지사,대통령표창,2,0,2
2025-03,전라남도,곡성군,7,전몰·전상·순직·공상군경,전몰군경,45,0,45
2025-03,전라남도,곡성군,8,전몰·전상·순직·공상군경,전상군경,164,58,106
2025-03,전라남도,곡성군,9,전몰·전상·순직·공상군경,순직군경,17,0,17
2025-03,전라남도,곡성군,10,전몰·전상·순직·공상군경,공상군경,52,37,15
2025-03,전라남도,곡성군,11,고엽제후유증,고엽제후유증,48,34,14
2025-03,전라남도,곡성군,12,무공수훈자,무공수훈자,79,18,61
2025-03,전라남도,곡성군,13,보국수훈자,보국수훈자,19,18,1
2025-03,전라남도,곡성군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,곡성군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,곡성군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,전라남도,곡성군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,전라남도,곡성군,18,순직·공상공무원,순직공무원,17,0,17
2025-03,전라남도,곡성군,19,순직·공상공무원,공상공무원,2,2,0
2025-03,전라남도,곡성군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,곡성군,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,전라남도,곡성군,22,지원대상자,지원순직군경,0,0,0
2025-03,전라남도,곡성군,23,지원대상자,지원공상군경,1,1,0
2025-03,전라남도,곡성군,24,지원대상자,지원순직공무원,0,0,0
2025-03,전라남도,곡성군,25,지원대상자,지원공상공무원,0,0,0
2025-03,전라남도,곡성군,26,보훈보상대상자,재해사망군경,1,0,1
2025-03,전라남도,곡성군,27,보훈보상대상자,재해부상군경,4,2,2
2025-03,전라남도,곡성군,28,보훈보상대상자,재해사망공무원,2,0,2
2025-03,전라남도,곡성군,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,전라남도,곡성군,30,참전유공자,6·25전쟁,60,60,0
2025-03,전라남도,곡성군,31,참전유공자,월남전쟁,163,163,0
2025-03,전라남도,곡성군,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,전라남도,곡성군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,38,38,0
2025-03,전라남도,곡성군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,전라남도,곡성군,35,5.18민주유공자,5·18사망자 또는 행불자,1,0,1
2025-03,전라남도,곡성군,36,5.18민주유공자,5·18부상자,13,13,0
2025-03,전라남도,곡성군,37,5.18민주유공자,5·18희생자,9,8,1
2025-03,전라남도,곡성군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,곡성군,39,특수임무유공자,특수임무부상자,0,0,0
2025-03,전라남도,곡성군,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,전라남도,곡성군,41,중·장기복무제대군인,중·장기복무제대군인,48,48,0
2025-03,전라남도,광양시,1,순국선열,건국훈장,1,0,1
2025-03,전라남도,광양시,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,광양시,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,광양시,4,애국지사,건국훈장,2,0,2
2025-03,전라남도,광양시,5,애국지사,"건국포장	",0,0,0
2025-03,전라남도,광양시,6,애국지사,대통령표창,4,0,4
2025-03,전라남도,광양시,7,전몰·전상·순직·공상군경,전몰군경,65,0,65
2025-03,전라남도,광양시,8,전몰·전상·순직·공상군경,전상군경,430,142,288
2025-03,전라남도,광양시,9,전몰·전상·순직·공상군경,순직군경,28,0,28
2025-03,전라남도,광양시,10,전몰·전상·순직·공상군경,공상군경,206,154,52
2025-03,전라남도,광양시,11,고엽제후유증,고엽제후유증,153,87,66
