기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,경상남도,사천시,17,4.19혁명유공자,4·19혁명공로자,1,0,1
2025-03,경상남도,사천시,18,순직·공상공무원,순직공무원,20,0,20
2025-03,경상남도,사천시,19,순직·공상공무원,공상공무원,10,8,2
2025-03,경상남도,사천시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,경상남도,사천시,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,경상남도,사천시,22,지원대상자,지원순직군경,1,0,1
2025-03,경상남도,사천시,23,지원대상자,지원공상군경,4,3,1
2025-03,경상남도,사천시,24,지원대상자,지원순직공무원,0,0,0
2025-03,경상남도,사천시,25,지원대상자,지원공상공무원,0,0,0
2025-03,경상남도,사천시,26,보훈보상대상자,재해사망군경,3,0,3
2025-03,경상남도,사천시,27,보훈보상대상자,재해부상군경,12,10,2
2025-03,경상남도,사천시,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,경상남도,사천시,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,경상남도,사천시,30,참전유공자,6·25전쟁,62,62,0
2025-03,경상남도,사천시,31,참전유공자,월남전쟁,420,420,0
2025-03,경상남도,사천시,32,참전유공자,6.25및월남전쟁,2,2,0
2025-03,경상남도,사천시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,116,116,0
2025-03,경상남도,사천시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,경상남도,사천시,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,경상남도,사천시,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,경상남도,사천시,37,5.18민주유공자,5·18희생자,0,0,0
2025-03,경상남도,사천시,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,경상남도,사천시,39,특수임무유공자,특수임무부상자,3,3,0
2025-03,경상남도,사천시,40,특수임무유공자,특수임무공로자,6,5,1
2025-03,경상남도,사천시,41,중·장기복무제대군인,중·장기복무제대군인,525,525,0
2025-03,경상남도,산청군,1,순국선열,건국훈장,1,0,1
2025-03,경상남도,산청군,2,순국선열,건국포장,0,0,0
2025-03,경상남도,산청군,3,순국선열,대통령표창,0,0,0
2025-03,경상남도,산청군,4,애국지사,건국훈장,0,0,0
2025-03,경상남도,산청군,5,애국지사,건국포장,0,0,0
2025-03,경상남도,산청군,6,애국지사,대통령표창,2,0,2
2025-03,경상남도,산청군,7,전몰·전상·순직·공상군경,전몰군경,60,0,60
2025-03,경상남도,산청군,8,전몰·전상·순직·공상군경,전상군경,213,42,171
2025-03,경상남도,산청군,9,전몰·전상·순직·공상군경,순직군경,23,0,23
2025-03,경상남도,산청군,10,전몰·전상·순직·공상군경,공상군경,67,40,27
2025-03,경상남도,산청군,11,고엽제후유증,고엽제후유증,29,19,10
2025-03,경상남도,산청군,12,무공수훈자,무공수훈자,82,6,76
2025-03,경상남도,산청군,13,보국수훈자,보국수훈자,48,46,2
2025-03,경상남도,산청군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,경상남도,산청군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,경상남도,산청군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,경상남도,산청군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,경상남도,산청군,18,순직·공상공무원,순직공무원,2,0,2
2025-03,경상남도,산청군,19,순직·공상공무원,공상공무원,10,8,2
2025-03,경상남도,산청군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,경상남도,산청군,21,6·18자유상이자,6·18자유상이자,1,0,1
