기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,부산광역시,남구(부산),1,순국선열,건국훈장,5,0,5
2025-03,부산광역시,남구(부산),2,순국선열,건국포장,1,0,1
2025-03,부산광역시,남구(부산),3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,남구(부산),4,애국지사,건국훈장,25,0,25
2025-03,부산광역시,남구(부산),5,애국지사,건국포장,2,0,2
2025-03,부산광역시,남구(부산),6,애국지사,대통령표창,21,0,21
2025-03,부산광역시,남구(부산),7,전몰·전상·순직·공상군경,전몰군경,225,0,225
2025-03,부산광역시,남구(부산),8,전몰·전상·순직·공상군경,전상군경,1042,386,656
2025-03,부산광역시,남구(부산),9,전몰·전상·순직·공상군경,순직군경,80,0,80
2025-03,부산광역시,남구(부산),10,전몰·전상·순직·공상군경,공상군경,356,238,118
2025-03,부산광역시,남구(부산),11,고엽제후유증,고엽제후유증,441,237,204
2025-03,부산광역시,남구(부산),12,무공수훈자,무공수훈자,459,65,394
2025-03,부산광역시,남구(부산),13,보국수훈자,보국수훈자,233,202,31
2025-03,부산광역시,남구(부산),14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,부산광역시,남구(부산),15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,부산광역시,남구(부산),16,4.19혁명유공자,4·19혁명부상자,2,1,1
2025-03,부산광역시,남구(부산),17,4.19혁명유공자,4·19혁명공로자,2,0,2
2025-03,부산광역시,남구(부산),18,순직·공상공무원,순직공무원,44,0,44
2025-03,부산광역시,남구(부산),19,순직·공상공무원,공상공무원,29,11,18
2025-03,부산광역시,남구(부산),20,특별공로순직자,특별공로순직자,0,0,0
2025-03,부산광역시,남구(부산),21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,부산광역시,남구(부산),22,지원대상자,지원순직군경,2,0,2
2025-03,부산광역시,남구(부산),23,지원대상자,지원공상군경,13,13,0
2025-03,부산광역시,남구(부산),24,지원대상자,지원순직공무원,3,0,3
2025-03,부산광역시,남구(부산),25,지원대상자,지원공상공무원,5,3,2
2025-03,부산광역시,남구(부산),26,보훈보상대상자,재해사망군경,8,0,8
2025-03,부산광역시,남구(부산),27,보훈보상대상자,재해부상군경,28,25,3
2025-03,부산광역시,남구(부산),28,보훈보상대상자,재해사망공무원,3,0,3
2025-03,부산광역시,남구(부산),29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,부산광역시,남구(부산),30,참전유공자,6·25전쟁,127,127,0
2025-03,부산광역시,남구(부산),31,참전유공자,월남전쟁,1161,1161,0
2025-03,부산광역시,남구(부산),32,참전유공자,6.25및월남전쟁,7,7,0
2025-03,부산광역시,남구(부산),33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,393,393,0
2025-03,부산광역시,남구(부산),34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,1,1,0
2025-03,부산광역시,남구(부산),35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,부산광역시,남구(부산),36,5.18민주유공자,5·18부상자,2,1,1
2025-03,부산광역시,남구(부산),37,5.18민주유공자,5·18희생자,2,2,0
2025-03,부산광역시,남구(부산),38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,남구(부산),39,특수임무유공자,특수임무부상자,23,20,3
2025-03,부산광역시,남구(부산),40,특수임무유공자,특수임무공로자,11,9,2
2025-03,부산광역시,남구(부산),41,중·장기복무제대군인,중·장기복무제대군인,474,474,0
2025-03,부산광역시,동구(부산),1,순국선열,건국훈장,0,0,0
2025-03,부산광역시,동구(부산),2,순국선열,건국포장,0,0,0
2025-03,부산광역시,동구(부산),3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,동구(부산),4,애국지사,건국훈장,7,0,7
2025-03,부산광역시,동구(부산),5,애국지사,건국포장,0,0,0
2025-03,부산광역시,동구(부산),6,애국지사,대통령표창,3,0,3
2025-03,부산광역시,동구(부산),7,전몰·전상·순직·공상군경,전몰군경,60,0,60
2025-03,부산광역시,동구(부산),8,전몰·전상·순직·공상군경,전상군경,430,150,280
2025-03,부산광역시,동구(부산),9,전몰·전상·순직·공상군경,순직군경,28,0,28
2025-03,부산광역시,동구(부산),10,전몰·전상·순직·공상군경,공상군경,130,94,36
2025-03,부산광역시,동구(부산),11,고엽제후유증,고엽제후유증,163,90,73
2025-03,부산광역시,동구(부산),12,무공수훈자,무공수훈자,186,22,164
2025-03,부산광역시,동구(부산),13,보국수훈자,보국수훈자,22,19,3
2025-03,부산광역시,동구(부산),14,재일학도의용군인,재일학도의용군인,2,0,2
2025-03,부산광역시,동구(부산),15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,부산광역시,동구(부산),16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,부산광역시,동구(부산),17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,부산광역시,동구(부산),18,순직·공상공무원,순직공무원,10,0,10
2025-03,부산광역시,동구(부산),19,순직·공상공무원,공상공무원,14,3,11
2025-03,부산광역시,동구(부산),20,특별공로순직자,특별공로순직자,0,0,0
2025-03,부산광역시,동구(부산),21,6·18자유상이자,6·18자유상이자,1,0,1
2025-03,부산광역시,동구(부산),22,지원대상자,지원순직군경,0,0,0
2025-03,부산광역시,동구(부산),23,지원대상자,지원공상군경,2,2,0
2025-03,부산광역시,동구(부산),24,지원대상자,지원순직공무원,0,0,0
2025-03,부산광역시,동구(부산),25,지원대상자,지원공상공무원,0,0,0
2025-03,부산광역시,동구(부산),26,보훈보상대상자,재해사망군경,1,0,1
2025-03,부산광역시,동구(부산),27,보훈보상대상자,재해부상군경,16,14,2
2025-03,부산광역시,동구(부산),28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,부산광역시,동구(부산),29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,부산광역시,동구(부산),30,참전유공자,6·25전쟁,67,67,0
2025-03,부산광역시,동구(부산),31,참전유공자,월남전쟁,448,448,0
2025-03,부산광역시,동구(부산),32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,부산광역시,동구(부산),33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,149,149,0
2025-03,부산광역시,동구(부산),34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,부산광역시,동구(부산),35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,부산광역시,동구(부산),36,5.18민주유공자,5·18부상자,0,0,0
2025-03,부산광역시,동구(부산),37,5.18민주유공자,5·18희생자,0,0,0
2025-03,부산광역시,동구(부산),38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,동구(부산),39,특수임무유공자,특수임무부상자,11,9,2
2025-03,부산광역시,동구(부산),40,특수임무유공자,특수임무공로자,6,3,3
2025-03,부산광역시,동구(부산),41,중·장기복무제대군인,중·장기복무제대군인,116,116,0
2025-03,부산광역시,동래구,1,순국선열,건국훈장,1,0,1
2025-03,부산광역시,동래구,2,순국선열,건국포장,0,0,0
2025-03,부산광역시,동래구,3,순국선열,대통령표창,0,0,0
2025-03,부산광역시,동래구,4,애국지사,건국훈장,15,0,15
2025-03,부산광역시,동래구,5,애국지사,건국포장,3,0,3
2025-03,부산광역시,동래구,6,애국지사,대통령표창,16,0,16
2025-03,부산광역시,동래구,7,전몰·전상·순직·공상군경,전몰군경,270,0,270
2025-03,부산광역시,동래구,8,전몰·전상·순직·공상군경,전상군경,1103,390,713
2025-03,부산광역시,동래구,9,전몰·전상·순직·공상군경,순직군경,95,0,95
2025-03,부산광역시,동래구,10,전몰·전상·순직·공상군경,공상군경,466,353,113
2025-03,부산광역시,동래구,11,고엽제후유증,고엽제후유증,469,271,198
2025-03,부산광역시,동래구,12,무공수훈자,무공수훈자,457,71,386
2025-03,부산광역시,동래구,13,보국수훈자,보국수훈자,153,122,31
2025-03,부산광역시,동래구,14,재일학도의용군인,재일학도의용군인,2,0,2
2025-03,부산광역시,동래구,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,부산광역시,동래구,16,4.19혁명유공자,4·19혁명부상자,2,0,2
2025-03,부산광역시,동래구,17,4.19혁명유공자,4·19혁명공로자,2,1,1
2025-03,부산광역시,동래구,18,순직·공상공무원,순직공무원,55,0,55
2025-03,부산광역시,동래구,19,순직·공상공무원,공상공무원,47,27,20
2025-03,부산광역시,동래구,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,부산광역시,동래구,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,부산광역시,동래구,22,지원대상자,지원순직군경,2,0,2
2025-03,부산광역시,동래구,23,지원대상자,지원공상군경,13,13,0
2025-03,부산광역시,동래구,24,지원대상자,지원순직공무원,0,0,0
2025-03,부산광역시,동래구,25,지원대상자,지원공상공무원,4,4,0
2025-03,부산광역시,동래구,26,보훈보상대상자,재해사망군경,8,0,8
2025-03,부산광역시,동래구,27,보훈보상대상자,재해부상군경,42,39,3
2025-03,부산광역시,동래구,28,보훈보상대상자,재해사망공무원,5,0,5
2025-03,부산광역시,동래구,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,부산광역시,동래구,30,참전유공자,6·25전쟁,124,124,0
2025-03,부산광역시,동래구,31,참전유공자,월남전쟁,1178,1178,0
2025-03,부산광역시,동래구,32,참전유공자,6.25및월남전쟁,6,6,0
2025-03,부산광역시,동래구,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,373,373,0
2025-03,부산광역시,동래구,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,2,2,0
2025-03,부산광역시,동래구,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,부산광역시,동래구,36,5.18민주유공자,5·18부상자,4,2,2
2025-03,부산광역시,동래구,37,5.18민주유공자,5·18희생자,2,2,0
2025-03,부산광역시,동래구,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,부산광역시,동래구,39,특수임무유공자,특수임무부상자,13,12,1
2025-03,부산광역시,동래구,40,특수임무유공자,특수임무공로자,10,9,1
