기준년월,지역명,읍면동명,순서,대상구분_상,대상구분_하,합계,본인,유족
2021-03,세종특별자치시,새롬동,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,새롬동,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,새롬동,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,새롬동,23,지원대상자,지원공상군경,3,3,0
2021-03,세종특별자치시,새롬동,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,새롬동,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,새롬동,26,보훈보상대상자,재해사망군경,1,0,1
2021-03,세종특별자치시,새롬동,27,보훈보상대상자,재해부상군경,7,7,0
2021-03,세종특별자치시,새롬동,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,새롬동,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,새롬동,30,참전유공자,6·25전쟁,9,9,0
2021-03,세종특별자치시,새롬동,31,참전유공자,월남전쟁,34,34,0
2021-03,세종특별자치시,새롬동,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,새롬동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,10,10,0
2021-03,세종특별자치시,새롬동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,새롬동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,새롬동,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,새롬동,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,새롬동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,새롬동,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,새롬동,40,특수임무유공자,특수임무공로자,2,1,1
2021-03,세종특별자치시,새롬동,41,중·장기복무제대군인,중·장기복무제대군인,128,128,0
2021-03,세종특별자치시,소담동,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,소담동,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,소담동,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,소담동,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,소담동,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,소담동,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,소담동,7,전몰·전상·순직·공상군경,전몰군경,3,0,3
2021-03,세종특별자치시,소담동,8,전몰·전상·순직·공상군경,전상군경,27,14,13
2021-03,세종특별자치시,소담동,9,전몰·전상·순직·공상군경,순직군경,2,0,2
2021-03,세종특별자치시,소담동,10,전몰·전상·순직·공상군경,공상군경,33,29,4
2021-03,세종특별자치시,소담동,11,고엽제후유증,고엽제후유증,13,9,4
2021-03,세종특별자치시,소담동,12,무공수훈자,무공수훈자,8,1,7
2021-03,세종특별자치시,소담동,13,보국수훈자,보국수훈자,32,31,1
2021-03,세종특별자치시,소담동,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,소담동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,소담동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,소담동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,소담동,18,순직·공상공무원,순직공무원,3,0,3
2021-03,세종특별자치시,소담동,19,순직·공상공무원,공상공무원,3,3,0
2021-03,세종특별자치시,소담동,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,소담동,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,소담동,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,소담동,23,지원대상자,지원공상군경,2,2,0
2021-03,세종특별자치시,소담동,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,소담동,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,소담동,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,소담동,27,보훈보상대상자,재해부상군경,3,3,0
2021-03,세종특별자치시,소담동,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,소담동,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,소담동,30,참전유공자,6·25전쟁,5,5,0
2021-03,세종특별자치시,소담동,31,참전유공자,월남전쟁,30,30,0
2021-03,세종특별자치시,소담동,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,소담동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,9,9,0
2021-03,세종특별자치시,소담동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,소담동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,소담동,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,소담동,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,소담동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,소담동,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,소담동,40,특수임무유공자,특수임무공로자,3,3,0
2021-03,세종특별자치시,소담동,41,중·장기복무제대군인,중·장기복무제대군인,77,77,0
2021-03,세종특별자치시,소정면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,소정면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,소정면,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,소정면,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,소정면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,소정면,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,소정면,7,전몰·전상·순직·공상군경,전몰군경,1,0,1
2021-03,세종특별자치시,소정면,8,전몰·전상·순직·공상군경,전상군경,6,4,2
2021-03,세종특별자치시,소정면,9,전몰·전상·순직·공상군경,순직군경,0,0,0
2021-03,세종특별자치시,소정면,10,전몰·전상·순직·공상군경,공상군경,6,4,2
2021-03,세종특별자치시,소정면,11,고엽제후유증,고엽제후유증,3,2,1
2021-03,세종특별자치시,소정면,12,무공수훈자,무공수훈자,11,4,7
2021-03,세종특별자치시,소정면,13,보국수훈자,보국수훈자,1,0,1
2021-03,세종특별자치시,소정면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,소정면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,소정면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,소정면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,소정면,18,순직·공상공무원,순직공무원,0,0,0
2021-03,세종특별자치시,소정면,19,순직·공상공무원,공상공무원,0,0,0
2021-03,세종특별자치시,소정면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,소정면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,소정면,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,소정면,23,지원대상자,지원공상군경,0,0,0
2021-03,세종특별자치시,소정면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,소정면,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,소정면,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,소정면,27,보훈보상대상자,재해부상군경,0,0,0
2021-03,세종특별자치시,소정면,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,소정면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,소정면,30,참전유공자,6·25전쟁,11,11,0
2021-03,세종특별자치시,소정면,31,참전유공자,월남전쟁,13,13,0
2021-03,세종특별자치시,소정면,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,소정면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,1,1,0
2021-03,세종특별자치시,소정면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,소정면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,소정면,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,소정면,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,소정면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,소정면,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,소정면,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,소정면,41,중·장기복무제대군인,중·장기복무제대군인,3,3,0
2021-03,세종특별자치시,아름동,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,아름동,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,아름동,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,아름동,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,아름동,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,아름동,6,애국지사,대통령표창,1,0,1
2021-03,세종특별자치시,아름동,7,전몰·전상·순직·공상군경,전몰군경,6,0,6
2021-03,세종특별자치시,아름동,8,전몰·전상·순직·공상군경,전상군경,30,11,19
2021-03,세종특별자치시,아름동,9,전몰·전상·순직·공상군경,순직군경,5,0,5
2021-03,세종특별자치시,아름동,10,전몰·전상·순직·공상군경,공상군경,44,43,1
2021-03,세종특별자치시,아름동,11,고엽제후유증,고엽제후유증,16,9,7
2021-03,세종특별자치시,아름동,12,무공수훈자,무공수훈자,10,3,7
2021-03,세종특별자치시,아름동,13,보국수훈자,보국수훈자,51,48,3
2021-03,세종특별자치시,아름동,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,아름동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,아름동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,아름동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,아름동,18,순직·공상공무원,순직공무원,1,0,1
2021-03,세종특별자치시,아름동,19,순직·공상공무원,공상공무원,4,4,0
2021-03,세종특별자치시,아름동,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,아름동,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,아름동,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,아름동,23,지원대상자,지원공상군경,4,4,0
2021-03,세종특별자치시,아름동,24,지원대상자,지원순직공무원,1,0,1
2021-03,세종특별자치시,아름동,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,아름동,26,보훈보상대상자,재해사망군경,1,0,1
2021-03,세종특별자치시,아름동,27,보훈보상대상자,재해부상군경,3,2,1
2021-03,세종특별자치시,아름동,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,아름동,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,아름동,30,참전유공자,6·25전쟁,7,7,0
2021-03,세종특별자치시,아름동,31,참전유공자,월남전쟁,28,28,0
2021-03,세종특별자치시,아름동,32,참전유공자,6.25및월남전쟁,1,1,0
2021-03,세종특별자치시,아름동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,16,16,0
2021-03,세종특별자치시,아름동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,아름동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,아름동,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,아름동,37,5.18민주유공자,5·18희생자,1,1,0
2021-03,세종특별자치시,아름동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,아름동,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,아름동,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,아름동,41,중·장기복무제대군인,중·장기복무제대군인,110,110,0
2021-03,세종특별자치시,어진동,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,어진동,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,어진동,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,어진동,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,어진동,5,애국지사,건국포장,1,0,1
2021-03,세종특별자치시,어진동,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,어진동,7,전몰·전상·순직·공상군경,전몰군경,0,0,0
2021-03,세종특별자치시,어진동,8,전몰·전상·순직·공상군경,전상군경,4,2,2
2021-03,세종특별자치시,어진동,9,전몰·전상·순직·공상군경,순직군경,1,0,1
2021-03,세종특별자치시,어진동,10,전몰·전상·순직·공상군경,공상군경,10,9,1
2021-03,세종특별자치시,어진동,11,고엽제후유증,고엽제후유증,1,1,0
2021-03,세종특별자치시,어진동,12,무공수훈자,무공수훈자,3,2,1
2021-03,세종특별자치시,어진동,13,보국수훈자,보국수훈자,7,7,0
2021-03,세종특별자치시,어진동,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,어진동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,어진동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,어진동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,어진동,18,순직·공상공무원,순직공무원,1,0,1
2021-03,세종특별자치시,어진동,19,순직·공상공무원,공상공무원,0,0,0
2021-03,세종특별자치시,어진동,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,어진동,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,어진동,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,어진동,23,지원대상자,지원공상군경,1,1,0
2021-03,세종특별자치시,어진동,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,어진동,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,어진동,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,어진동,27,보훈보상대상자,재해부상군경,1,1,0
2021-03,세종특별자치시,어진동,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,어진동,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,어진동,30,참전유공자,6·25전쟁,1,1,0
2021-03,세종특별자치시,어진동,31,참전유공자,월남전쟁,6,6,0
2021-03,세종특별자치시,어진동,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,어진동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,2,2,0
2021-03,세종특별자치시,어진동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,어진동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,어진동,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,어진동,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,어진동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,어진동,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,어진동,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,어진동,41,중·장기복무제대군인,중·장기복무제대군인,22,22,0
2021-03,세종특별자치시,연기면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,연기면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,연기면,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,연기면,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,연기면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,연기면,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,연기면,7,전몰·전상·순직·공상군경,전몰군경,3,0,3
2021-03,세종특별자치시,연기면,8,전몰·전상·순직·공상군경,전상군경,32,15,17
2021-03,세종특별자치시,연기면,9,전몰·전상·순직·공상군경,순직군경,6,0,6
2021-03,세종특별자치시,연기면,10,전몰·전상·순직·공상군경,공상군경,25,23,2
2021-03,세종특별자치시,연기면,11,고엽제후유증,고엽제후유증,19,12,7
2021-03,세종특별자치시,연기면,12,무공수훈자,무공수훈자,13,2,11
2021-03,세종특별자치시,연기면,13,보국수훈자,보국수훈자,19,17,2
2021-03,세종특별자치시,연기면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,연기면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,연기면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,연기면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,연기면,18,순직·공상공무원,순직공무원,2,0,2
2021-03,세종특별자치시,연기면,19,순직·공상공무원,공상공무원,2,2,0
2021-03,세종특별자치시,연기면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,연기면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,연기면,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,연기면,23,지원대상자,지원공상군경,2,2,0
2021-03,세종특별자치시,연기면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,연기면,25,지원대상자,지원공상공무원,2,2,0
2021-03,세종특별자치시,연기면,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,연기면,27,보훈보상대상자,재해부상군경,1,1,0
2021-03,세종특별자치시,연기면,28,보훈보상대상자,재해사망공무원,1,0,1
2021-03,세종특별자치시,연기면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,연기면,30,참전유공자,6·25전쟁,2,2,0
2021-03,세종특별자치시,연기면,31,참전유공자,월남전쟁,37,37,0
2021-03,세종특별자치시,연기면,32,참전유공자,6.25및월남전쟁,1,1,0
2021-03,세종특별자치시,연기면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,14,14,0
2021-03,세종특별자치시,연기면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,연기면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,연기면,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,연기면,37,5.18민주유공자,5·18희생자,1,1,0
2021-03,세종특별자치시,연기면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,연기면,39,특수임무유공자,특수임무부상자,1,1,0
2021-03,세종특별자치시,연기면,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,연기면,41,중·장기복무제대군인,중·장기복무제대군인,58,58,0
2021-03,세종특별자치시,연동면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,연동면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,연동면,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,연동면,4,애국지사,건국훈장,1,0,1
2021-03,세종특별자치시,연동면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,연동면,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,연동면,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2021-03,세종특별자치시,연동면,8,전몰·전상·순직·공상군경,전상군경,18,8,10
2021-03,세종특별자치시,연동면,9,전몰·전상·순직·공상군경,순직군경,2,0,2
2021-03,세종특별자치시,연동면,10,전몰·전상·순직·공상군경,공상군경,10,8,2
2021-03,세종특별자치시,연동면,11,고엽제후유증,고엽제후유증,4,4,0
2021-03,세종특별자치시,연동면,12,무공수훈자,무공수훈자,5,1,4
2021-03,세종특별자치시,연동면,13,보국수훈자,보국수훈자,4,3,1
2021-03,세종특별자치시,연동면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,연동면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,연동면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,연동면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,연동면,18,순직·공상공무원,순직공무원,1,0,1
2021-03,세종특별자치시,연동면,19,순직·공상공무원,공상공무원,0,0,0
2021-03,세종특별자치시,연동면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,연동면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,연동면,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,연동면,23,지원대상자,지원공상군경,0,0,0
2021-03,세종특별자치시,연동면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,연동면,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,연동면,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,연동면,27,보훈보상대상자,재해부상군경,2,2,0
2021-03,세종특별자치시,연동면,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,연동면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,연동면,30,참전유공자,6·25전쟁,12,12,0
2021-03,세종특별자치시,연동면,31,참전유공자,월남전쟁,15,15,0
2021-03,세종특별자치시,연동면,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,연동면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,5,5,0
2021-03,세종특별자치시,연동면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,연동면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,연동면,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,연동면,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,연동면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,연동면,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,연동면,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,연동면,41,중·장기복무제대군인,중·장기복무제대군인,9,9,0
2021-03,세종특별자치시,연서면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,연서면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,연서면,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,연서면,4,애국지사,건국훈장,1,0,1
2021-03,세종특별자치시,연서면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,연서면,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,연서면,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2021-03,세종특별자치시,연서면,8,전몰·전상·순직·공상군경,전상군경,34,16,18
2021-03,세종특별자치시,연서면,9,전몰·전상·순직·공상군경,순직군경,3,0,3
2021-03,세종특별자치시,연서면,10,전몰·전상·순직·공상군경,공상군경,16,10,6
2021-03,세종특별자치시,연서면,11,고엽제후유증,고엽제후유증,17,10,7
2021-03,세종특별자치시,연서면,12,무공수훈자,무공수훈자,23,7,16
2021-03,세종특별자치시,연서면,13,보국수훈자,보국수훈자,14,9,5
2021-03,세종특별자치시,연서면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,연서면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,연서면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,연서면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,연서면,18,순직·공상공무원,순직공무원,4,0,4
2021-03,세종특별자치시,연서면,19,순직·공상공무원,공상공무원,2,2,0
2021-03,세종특별자치시,연서면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,연서면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,연서면,22,지원대상자,지원순직군경,1,0,1
2021-03,세종특별자치시,연서면,23,지원대상자,지원공상군경,0,0,0
2021-03,세종특별자치시,연서면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,연서면,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,연서면,26,보훈보상대상자,재해사망군경,1,0,1
2021-03,세종특별자치시,연서면,27,보훈보상대상자,재해부상군경,1,1,0
2021-03,세종특별자치시,연서면,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,연서면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,연서면,30,참전유공자,6·25전쟁,20,20,0
2021-03,세종특별자치시,연서면,31,참전유공자,월남전쟁,43,43,0
2021-03,세종특별자치시,연서면,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,연서면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,10,10,0
2021-03,세종특별자치시,연서면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,연서면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,연서면,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,연서면,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,연서면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,연서면,39,특수임무유공자,특수임무부상자,1,1,0
2021-03,세종특별자치시,연서면,40,특수임무유공자,특수임무공로자,1,0,1
2021-03,세종특별자치시,연서면,41,중·장기복무제대군인,중·장기복무제대군인,24,24,0
2021-03,세종특별자치시,장군면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,장군면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,장군면,3,순국선열,대통령표창,1,0,1
2021-03,세종특별자치시,장군면,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,장군면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,장군면,6,애국지사,대통령표창,2,0,2
2021-03,세종특별자치시,장군면,7,전몰·전상·순직·공상군경,전몰군경,3,0,3
2021-03,세종특별자치시,장군면,8,전몰·전상·순직·공상군경,전상군경,11,7,4
2021-03,세종특별자치시,장군면,9,전몰·전상·순직·공상군경,순직군경,4,0,4
2021-03,세종특별자치시,장군면,10,전몰·전상·순직·공상군경,공상군경,10,7,3
2021-03,세종특별자치시,장군면,11,고엽제후유증,고엽제후유증,6,5,1
2021-03,세종특별자치시,장군면,12,무공수훈자,무공수훈자,13,3,10
2021-03,세종특별자치시,장군면,13,보국수훈자,보국수훈자,4,4,0
2021-03,세종특별자치시,장군면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,장군면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,장군면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,장군면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,장군면,18,순직·공상공무원,순직공무원,1,0,1
2021-03,세종특별자치시,장군면,19,순직·공상공무원,공상공무원,0,0,0
2021-03,세종특별자치시,장군면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,장군면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,장군면,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,장군면,23,지원대상자,지원공상군경,0,0,0
2021-03,세종특별자치시,장군면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,장군면,25,지원대상자,지원공상공무원,0,0,0
